IDATprefix,Sample.ID
19233_03@1008426133,4286579346_R02C02
19233_01@1008426109,4286579346_R02C01
19234_02@1008425647,4494482042_R01C01
19234_03@1008426083,4494482042_R02C01
19234_01@1008425631,4285744058_R01C01
19235_02@1008426107,4494482042_R02C02
19235_03@1008426108,4494491053_R01C01
19235_01@1008426084,4494482042_R01C02
19236_02@1008425042,4256193671_R02C01
19236_03@1008424828,4256193671_R01C02
19236_01@1008425045,4256193671_R01C01
19237_02@1008424851,4256206568_R01C01
19237_03@1008424876,4256206568_R01C02
19237_01@1008424850,4256193671_R02C02
19238_02@1008425043,4256193882_R01C01
19238_03@1008424825,4256193882_R02C01
19238_01@1008425038,4256206568_R02C02
19239_02@1008424849,4256193882_R02C02
19239_03@1008425034,4256193860_R01C01
19239_01@1008424827,4256193882_R01C02
19240_02@1008424875,4256193860_R01C02
19240_03@1008424897,4256193860_R02C02
19240_01@1008424873,4256193860_R02C01
19241_02@1008424824,4256206316_R02C01
19241_03@1008424829,4256206316_R01C02
19241_01@1008424805,4256206316_R01C01
19242_02@1008424853,4256206255_R01C01
19242_03@1008425029,4256206255_R02C01
19242_01@1008424848,4256206316_R02C02
19243_02@1008424896,4256206255_R02C02
19243_03@1008425054,4256206329_R01C01
19243_01@1008424877,4256206255_R01C02
19244_02@1008424830,4256206329_R01C02
19244_03@1008424847,4256206329_R02C02
19244_01@1008424823,4256206329_R02C01
19245_02@1008424871,4256193883_R02C01
19245_03@1008425036,4256193883_R02C02
19245_01@1008424854,4256193883_R01C01
19246_02@1008424822,4256206313_R02C01
19246_03@1008424831,4256206313_R01C02
19246_01@1008425044,4256206313_R01C01
19247_02@1008424855,4256206268_R01C01
19247_03@1008424870,4256206268_R02C01
19247_01@1008424846,4256206313_R02C02
19248_02@1008425028,4256206268_R02C02
19248_03@1008425057,4256206295_R01C01
19248_01@1008424879,4256206268_R01C02
19249_02@1008424832,4256206295_R01C02
19249_03@1008425040,4256206295_R02C02
19249_01@1008424821,4256206295_R02C01
19250_02@1008424869,4256206314_R02C01
19250_03@1008424880,4256206314_R01C02
19250_01@1008424856,4256206314_R01C01
19251_02@1008424809,4306955388_R01C01
19251_03@1008425055,4306955388_R02C01
19251_01@1008424893,4256206314_R02C02
19253_02@1008424881,4256206502_R01C02
19253_03@1008424810,4256193861_R01C01
19253_01@1008424868,4256206502_R02C01
19254_02@1008424834,4256193861_R01C02
19254_03@1008424843,4256193861_R02C02
19254_01@1008424819,4256193861_R02C01
19255_02@1008424867,4256206338_R02C01
19255_03@1008424882,4256206338_R01C02
19255_01@1008425053,4256206338_R01C01
19256_02@1008425056,4256206434_R01C01
19256_03@1008424818,4256206434_R02C01
19256_01@1008424891,4256206338_R02C02
19257_02@1008424842,4256206434_R02C02
19257_03@1008424859,4256206503_R01C01
19257_01@1008424835,4256206434_R01C02
19258_02@1008424883,4256206503_R01C02
19258_03@1008424890,4256206503_R02C02
19258_01@1008424866,4256206503_R02C01
19259_02@1008424836,4256193687_R01C02
19259_03@1008424841,4256193687_R02C02
19259_01@1008424817,4256193687_R02C01
19260_02@1008424865,4256193608_R02C01
19260_03@1008424884,4256193608_R01C02
19260_01@1008424860,4256193608_R01C01
19261_02@1008425052,4256206496_R01C01
19261_03@1008424816,4256206496_R02C01
19261_01@1008424889,4256193608_R02C02
19262_02@1008424840,4256206496_R02C02
19262_03@1008424861,4256206545_R01C01
19262_01@1008424837,4256206496_R01C02
19263_02@1008424885,4256206545_R01C02
19263_03@1008425050,4256206545_R02C02
19263_01@1008424864,4256206545_R02C01
19264_02@1008424815,4256206165_R02C01
19264_03@1008424838,4256206165_R01C02
19264_01@1008425075,4256206165_R01C01
19265_02@1008425047,4256193875_R01C01
19265_03@1008425048,4256193875_R02C01
19265_01@1008424839,4256206165_R02C02
19266_02@1008425399,4256206332_R02C01
19266_03@1008425401,4256206332_R01C02
19266_01@1008425590,4256206332_R01C01
19268_02@1008425376,4256206298_R01C01
19268_03@1008425398,4256206298_R02C01
19268_01@1008425592,4256193657_R02C02
19269_02@1008425422,4256206298_R02C02
19269_03@1008425425,4256206547_R01C01
19269_01@1008425400,4256206298_R01C02
19270_02@1008425449,4256206547_R01C02
19270_03@1008425470,4256206547_R02C02
19270_01@1008425446,4256206547_R02C01
19271_02@1008425397,4256193669_R02C01
19271_03@1008425402,4256193669_R01C02
19271_01@1008425640,4506201099_R02C02
19272_02@1008425426,4506244047_R01C01
19272_03@1008425445,4256206323_R02C01
19272_01@1008425421,4256193669_R02C02
19274_02@1008425403,4256206560_R01C02
19274_03@1008425420,4256206560_R02C02
19274_01@1008425396,4256206560_R02C01
19275_02@1008425444,4506244047_R02C01
19275_03@1008425451,4306955083_R02C01
19275_01@1008425427,4256206414_R01C01
19277_02@1008425428,4506244047_R01C02
19277_03@1008425443,4506244047_R02C02
19277_01@1008425419,4256193656_R02C02
19278_02@1008425646,4256206407_R02C02
19278_03@1008425658,4306955083_R01C02
19278_01@1008425452,4506244105_R01C01
19279_02@1008425405,4306955083_R02C02
19279_03@1008425418,4256206294_R02C02
19279_01@1008425394,4256206294_R02C01
19281_02@1008425393,4256206269_R02C01
19281_03@1008425406,4506244105_R02C01
19281_01@1008425466,4256206321_R02C02
19282_02@1008425430,4256206256_R01C01
19282_03@1008425441,4256206256_R02C01
19282_01@1008425417,4256206269_R02C02
19283_02@1008425465,4256206256_R02C02
19283_03@1008425654,4256206257_R01C01
19283_01@1008425454,4256206256_R01C02
19284_02@0076243540,4432265661_R02C01
19284_03@0076244046,4432265661_R01C02
19284_01@0076243536,4432265661_R01C01
19285_02@0076243537,4432265251_R01C01
19285_03@0076243999,4432265251_R02C01
19285_01@0076244023,4432265661_R02C02
19286_02@0076243535,4432273381_R01C01
19286_03@0076243539,4432273381_R02C01
19286_01@0076243975,4432265251_R02C02
19287_02@0076244024,4432273381_R02C02
19287_03@0076244021,4432265253_R01C01
19287_01@0076244045,4432273381_R01C02
19288_02@0076243976,4432265253_R02C02
19288_03@0076243534,4432265507_R01C01
19288_01@0076243997,4432265253_R01C02
19289_02@0076244044,4432265507_R01C02
19289_03@0076244025,4432265507_R02C02
19289_01@0076244049,4432265507_R02C01
19290_02@0076244001,4432265691_R02C01
19290_03@0076243996,4432265691_R01C02
19290_01@0076244020,4432265691_R01C01
19291_02@0076244067,4432265322_R01C01
19291_03@0076244050,4432265322_R02C01
19291_01@0076243977,4432265691_R02C02
19292_02@0076244026,4432265322_R02C02
19292_03@0076244019,4432273002_R01C01
19292_01@0076244043,4432265322_R01C02
19293_02@0076243995,4432273002_R01C02
19293_03@0076243978,4494482008_R01C01
19293_01@0076244002,4432273002_R02C01
19294_02@0076244051,4432273534_R02C01
19294_03@0076244042,4432273534_R01C02
19294_01@0076244066,4432273534_R01C01
19295_02@0076244018,4432265239_R01C01
19295_03@0076244003,4432265239_R02C01
19295_01@0076244027,4432273534_R02C02
19296_02@0076243979,4432265239_R02C02
19296_03@0076244065,4494415114_R01C01
19296_01@0076243994,4432265239_R01C02
19297_02@0076244041,4494415114_R01C02
19297_03@0076244028,4494415114_R02C02
19297_01@0076244052,4494415114_R02C01
19298_02@0076244004,4506236136_R02C01
19298_03@0076243993,4506236136_R01C02
19298_01@0076244017,4506236136_R01C01
20001_02@0076243707,4494415155_R01C02
20001_03@0076243690,4494415155_R02C02
20001_01@0076243714,4494415155_R02C01
20002_02@1008428977,4256206263_R01C01
20002_03@1008428999,4256206263_R02C01
20002_01@1008428615,4256206105_R02C02
20003_02@1008428601,4256206190_R01C01
20003_03@1008428950,4256206190_R02C01
20003_01@1008428596,4256206263_R01C02
20004_02@1008428974,4256206190_R02C02
20004_03@1008428976,4256206195_R01C01
20004_01@1008428953,4256206190_R01C02
20005_02@1008429000,4256206195_R01C02
20005_03@1008428597,4256206195_R02C02
20005_01@1008428998,4256206195_R02C01
20006_02@1008428949,4256206278_R02C01
20006_03@1008428954,4256206278_R01C02
20006_01@1008428602,4256206278_R01C01
20008_02@1008429021,4256206191_R02C02
20008_03@1008428948,4256206277_R02C01
20008_01@1008429002,4256206191_R01C02
20009_02@1008428972,4256206277_R02C02
20009_03@1008428979,4256206194_R01C01
20009_01@1008428955,4256206277_R01C02
20010_02@1008429003,4497405005_R02C02
20010_03@1008428594,4256206194_R02C02
20010_01@1008428996,4256206194_R02C01
20011_02@1008428947,4256193704_R02C01
20011_03@1008428956,4256193704_R01C02
20011_01@1008428932,4256193704_R01C01
20013_02@1008429019,4432265496_R02C02
20013_03@1008428582,4432273494_R01C02
20013_01@1008429004,4306955426_R02C02
20014_02@1008428957,4256206566_R01C02
20014_03@1008428970,4506201002_R02C02
20014_01@1008428946,4506201002_R01C02
20015_02@1008428994,4285744599_R01C01
20015_03@1008429005,4285744599_R02C01
20015_01@1008428981,4256193703_R01C01
20016_02@1008428934,4256206509_R01C01
20016_03@1008428958,4494503045_R01C01
20016_01@1008428610,4256193703_R02C02
20017_02@1008428982,4256206115_R01C01
20017_03@1008428993,4256206115_R02C01
20017_01@1008428969,4256206509_R02C02
20018_02@1008429017,4256206115_R02C02
20018_03@1008428603,4256206202_R01C01
20018_01@1008429006,4256206115_R01C02
20019_02@1008428959,4256206202_R01C02
20019_03@1008428968,4256206202_R02C02
20019_01@1008428944,4256206202_R02C01
20020_02@1008428992,4256206362_R02C01
20020_03@1008429007,4256206362_R01C02
20020_01@1008428983,4256206362_R01C01
20021_02@1008428598,4256206276_R01C01
20021_03@1008428943,4256206276_R02C01
20021_01@1008429016,4256206362_R02C02
20023_02@1008429008,4256206188_R01C02
20023_03@1008429015,4256206188_R02C02
20023_01@1008428991,4256206188_R02C01
20024_02@1008428942,4256206346_R02C01
20024_03@1008428966,4256206346_R02C02
20024_01@1008428937,4256206346_R01C01
20025_02@1008428990,4256206497_R02C01
20025_03@1008429009,4256206497_R01C02
20025_01@1008428985,4256206497_R01C01
20026_02@1008428600,4256206529_R01C01
20026_03@1008428941,4256206529_R02C01
20026_01@1008428625,4256206497_R02C02
20027_02@1008428965,4256206529_R02C02
20027_03@1008428626,4256206508_R01C01
20027_01@1008428962,4256206529_R01C02
20028_02@1008429010,4494503045_R02C01
20028_03@1008428604,4256206508_R02C02
20028_01@1008428989,4256206508_R02C01
20029_02@1008428940,4432273494_R02C02
20029_03@1008428963,4432265607_R01C02
20029_01@1008428939,4306955426_R01C02
20030_02@1008428987,4256206328_R01C01
20030_03@1008428988,4494503045_R01C02
20030_01@1008428964,4256206348_R02C02
20031_02@1008424285,4256193323_R02C01
20031_03@1008424270,4256193323_R01C02
20031_01@1008424286,4256193323_R01C01
20032_02@1008424268,4256193497_R01C01
20032_03@1008424269,4256193497_R02C01
20032_01@1008424271,4256193323_R02C02
20033_02@1008424260,4256193497_R02C02
20033_03@1008424636,4506201115_R01C01
20033_01@1008424261,4256193497_R01C02
20034_02@1008424660,4256193496_R02C02
20034_03@1008424663,4256206305_R01C01
20034_01@1008424639,4256193496_R01C02
20035_02@1008424687,4256206305_R01C02
20035_03@1008424708,4256206305_R02C02
20035_01@1008424684,4256206305_R02C01
20036_02@1008424635,4256206299_R02C01
20036_03@1008424640,4256206299_R01C02
20036_01@1008424616,4256206299_R01C01
20037_02@1008424664,4256206148_R01C01
20037_03@1008424683,4256206148_R02C01
20037_01@1008424659,4256206299_R02C02
20038_02@1008424707,4256206148_R02C02
20038_03@1008424617,4256193593_R01C01
20038_01@1008424688,4256206148_R01C02
20039_02@1008424641,4256193593_R01C02
20039_03@1008424658,4256193593_R02C02
20039_01@1008424634,4256193593_R02C01
20040_02@1008424682,4256193502_R02C01
20040_03@1008424689,4256193502_R01C02
20040_01@1008424665,4256193502_R01C01
20041_02@1008424618,4256193848_R01C01
20041_03@1008424642,4256193848_R01C02
20041_01@1008424706,4506201115_R02C01
20042_02@1008424666,4256193466_R01C01
20042_03@1008424681,4256193466_R02C01
20042_01@1008424657,4256193848_R02C02
20043_02@1008424705,4256193466_R02C02
20043_03@1008424619,4256206091_R01C01
20043_01@1008424690,4256193466_R01C02
20044_02@1008424643,4256206091_R01C02
20044_03@1008424656,4256206091_R02C02
20044_01@1008424632,4256206091_R02C01
20045_02@1008424680,4432265607_R02C02
20045_03@1008424691,4432265150_R01C02
20045_01@1008424667,4306955060_R02C01
20046_02@1008424620,4256193491_R01C01
20046_03@1008424631,4256193491_R02C01
20046_01@1008424265,4256206090_R02C02
20047_02@1008424655,4256193491_R02C02
20047_03@1008424668,4256193873_R01C01
20047_01@1008424644,4256193491_R01C02
20048_02@1008424692,4256193873_R01C02
20048_03@1008424703,4256193873_R02C02
20048_01@1008424679,4256193873_R02C01
20049_02@1008424630,4256193708_R02C01
20049_03@1008424654,4256193708_R02C02
20049_01@1008424621,4256193708_R01C01
20050_02@1008424678,4256206356_R02C01
20050_03@1008424693,4256206356_R01C02
20050_01@1008424669,4256206356_R01C01
20051_02@1008424622,4506201115_R01C02
20051_03@1008424629,4256206353_R02C01
20051_01@1008424702,4256206356_R02C02
20052_02@1008424653,4256206353_R02C02
20052_03@1008424670,4256206381_R01C01
20052_01@1008424646,4256206353_R01C02
20053_02@1008424694,4256206381_R01C02
20053_03@1008424701,4256206381_R02C02
20053_01@1008424677,4256206381_R02C01
20054_02@1008424628,4256206400_R02C01
20054_03@1008424647,4256206400_R01C02
20054_01@1008424287,4256206400_R01C01
20055_02@1008424671,4256206403_R01C01
20055_03@1008424676,4256206403_R02C01
20055_01@1008424652,4256206400_R02C02
20056_02@1008424700,4256206403_R02C02
20056_03@1008424624,4256206355_R01C01
20056_01@1008424695,4256206403_R01C02
20057_02@1008424648,4256206355_R01C02
20057_03@1008424672,4256206377_R01C01
20057_01@1008424627,4256206355_R02C01
20058_02@1008424696,4256206377_R01C02
20058_03@1008424266,4256206377_R02C02
20058_01@1008424675,4256206377_R02C01
20059_02@1008424290,4506201115_R02C02
20059_03@1008424284,4256206262_R01C02
20059_01@1008424288,4256206262_R01C01
20060_02@1008424289,4256206162_R01C01
20060_03@1008424674,4256206162_R02C01
20060_01@1008424650,4506201055_R01C01
20062_02@1008424476,4256193404_R01C01
20062_03@1008424397,4256193404_R02C01
20062_01@1008424477,4256206420_R02C02
20063_02@1008424484,4256193836_R01C01
20063_03@1008424348,4506201101_R01C02
20063_01@1008424474,4256193404_R02C02
20064_02@1008424372,4256193836_R02C02
20064_03@1008424374,4256193869_R01C01
20064_01@1008424351,4256193836_R01C02
20065_02@1008424399,4506201101_R02C02
20065_03@1008424420,4256193869_R02C02
20065_01@1008424396,4256193869_R02C01
20066_02@1008424347,4256193700_R02C01
20066_03@1008424352,4256193700_R01C02
20066_01@1008424328,4256193700_R01C01
20068_02@1008424419,4256206185_R02C02
20068_03@1008424329,4256193729_R01C01
20068_01@1008424400,4506261018_R01C01
20069_02@1008424353,4256193729_R01C02
20069_03@1008424370,4256193729_R02C02
20069_01@1008424346,4256193729_R02C01
20070_02@0076243778,4432265417_R01C01
20070_03@0076243763,4432273867_R01C01
20070_01@1008424377,4494482016_R01C01
20071_02@1008424345,4256193728_R02C01
20071_03@1008424354,4256193728_R01C02
20071_01@1008424330,4256193728_R01C01
20072_02@1008424378,4256193870_R01C01
20072_03@1008424393,4256193870_R02C01
20072_01@1008424369,4256193728_R02C02
20073_02@1008424417,4256193870_R02C02
20073_03@1008424331,4256206422_R01C01
20073_01@1008424402,4506261018_R02C01
20075_02@1008424392,4256193726_R02C01
20075_03@1008424479,4506261018_R02C02
20075_01@1008424481,4256193726_R01C01
20076_02@1008424343,4256206499_R02C01
20076_03@1008424356,4256206499_R01C02
20076_01@1008424416,4256193726_R02C02
20077_02@1008424380,4256193735_R01C01
20077_03@1008424391,4494466083_R01C01
20077_01@1008424367,4256206499_R02C02
20078_02@1008424415,4256193735_R02C02
20078_03@1008424488,4256206565_R01C01
20078_01@1008424404,4494466083_R02C01
20079_02@1008424357,4494466083_R02C02
20079_03@1008424366,4506201116_R01C01
20079_01@1008424342,4494466083_R01C02
20081_02@1008424503,4256206542_R01C01
20081_03@1008424341,4256206542_R02C01
20081_01@1008424414,4506261045_R01C01
20082_02@1008424365,4256206542_R02C02
20082_03@1008424382,4256193830_R01C01
20082_01@1008424358,4256206542_R01C02
20083_02@1008424406,4506261045_R02C01
20083_03@1008424413,4506261045_R01C02
20083_01@1008424389,4256193830_R02C01
20084_02@1008424359,4256206139_R01C02
20084_03@1008424364,4256206139_R02C02
20084_01@1008424504,4256206139_R01C01
20085_02@1008424388,4506261045_R02C02
20085_03@1008424407,4515571112_R01C01
20085_01@1008424383,4256206175_R01C01
20086_02@1008424487,4256206372_R01C01
20086_03@1008424339,4256206372_R02C01
20086_01@1008424412,4256206175_R02C02
20087_02@1008424363,4256206372_R02C02
20087_03@1008424384,4256193624_R01C01
20087_01@1008424360,4256206372_R01C02
20088_02@1008424408,4515571112_R02C01
20088_03@1008424411,4256193624_R02C02
20088_01@1008424387,4256193624_R02C01
20089_02@1008424338,4256193622_R02C01
20089_03@1008424505,4256193622_R01C02
20089_01@1008424486,4256193622_R01C01
20090_02@1008424385,4256206308_R01C01
20090_03@1008424386,4256206308_R02C01
20090_01@1008424362,4256193622_R02C02
20091_02@1008424311,4267212214_R02C01
20091_03@1008424310,4267212214_R01C02
20091_01@1008424319,4267212214_R01C01
20092_02@1008424295,4267212030_R01C01
20092_03@1008424292,4267212030_R02C01
20092_01@1008424294,4267212214_R02C02
20093_02@1008424318,4267212009_R01C01
20093_03@1008424060,4267212009_R02C01
20093_01@1008424293,4267212030_R01C02
20094_02@1008424084,4267212009_R02C02
20094_03@1008424087,4263772363_R01C01
20094_01@1008424062,4267212009_R01C02
20095_02@1008424111,4263772363_R01C02
20095_03@1008424132,4263772363_R02C02
20095_01@1008424108,4494503031_R02C01
20096_02@1008424059,4263772375_R02C01
20096_03@1008424064,4263772375_R01C02
20096_01@1008424040,4263772375_R01C01
20097_02@1008424088,4263772362_R01C01
20097_03@1008424107,4263772362_R02C01
20097_01@1008424083,4263772375_R02C02
20098_02@1008424131,4432265230_R01C01
20098_03@1008424058,4432265417_R01C02
20098_01@0076243754,4432265871_R01C01
20099_02@1008424082,4267212007_R02C02
20099_03@1008424089,4267212029_R01C01
20099_01@1008424065,4267212007_R01C02
20100_02@1008424113,4267212029_R01C02
20100_03@1008424130,4267212029_R02C02
20100_01@1008424106,4267212029_R02C01
20101_02@1008424057,4263772361_R02C01
20101_03@1008424066,4263772361_R01C02
20101_01@1008424042,4263772361_R01C01
20102_02@1008424090,4263772374_R01C01
20102_03@1008424105,4263772374_R02C01
20102_01@1008424081,4263772361_R02C02
20103_02@1008424129,4263772374_R02C02
20103_03@1008424043,4267212075_R01C01
20103_01@1008424114,4263772374_R01C02
20104_02@1008424067,4267212075_R01C02
20104_03@1008424080,4267212075_R02C02
20104_01@1008424056,4267212075_R02C01
20105_02@1008424104,4494503031_R02C02
20105_03@1008424115,4497405011_R01C01
20105_01@1008424091,4494503031_R01C02
20106_02@1008424316,4263772535_R01C01
20106_03@1008424068,4263772535_R01C02
20106_01@1008424128,4497405011_R02C01
20107_02@1008424092,4432265352_R01C01
20107_03@1008424103,4432265302_R01C01
20107_01@0076243739,4432273867_R02C01
20108_02@1008424127,4263772773_R02C02
20108_03@1008424308,4263772772_R01C01
20108_01@1008424116,4263772773_R01C02
20109_02@1008424069,4432273536_R02C01
